CNPJ|Nome|Ouvidor|WebSite|Telefone
76515071|SERVOPA ADMINISTRADORA DE CONSORCIOS LTDA|RAFAEL DOS SANTOS KIRCHHOFF|www.consorcioservopa.com.br|08006430430
43050917|ACTIVTRADES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.|LUCAS LAGONEGRO CASTELUCCI DE OLIVEIRA|www.activtrades.com.br|08002284827
44479061|FRA-FREIRE ADMINISTRADORA DE CONSÓRCIOS LTDA.|RENATA DE OLIVEIRA MARTINS|www.frafreire.com.br|08007711215
04791645|COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP|KARINA JORDAO ROCHA||08008005656
71238232|COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
03047549|COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES|ANA CRISTINA KAMIMURA ANDRADE|https://www.sicoob.com.br/web/sicoobunicidades|08007250996
33136888|BRB - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A|ELIANE BRUNA OLIVEIRA DOS SANTOS SENNA||08006421105
73235962|BREITKOPF ADMINISTRADORA DE CONSÓRCIO LTDA.|JULIA BREITKOPF SARDAGNA|www.breitkopf.com.br|08006423838
02927433|DISTRIBUIDORA INTERCAP DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|BRUNA ZAVATTA||08007701910
32995755|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
76059997|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP|MARCALINA HOENISCH AVILA||08006462519
44373041|COOPERATIVA DE CRÉDITO RURAL - CREDICANA|JOSIMARA GISELE APARECIDA MASSON|www.credicana.com.br|08004009066
19449602|COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredcooper.com.br|08007250996
05247312|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BURITIS - SICOOB BURITIS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
40768766|LIONS TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|KAREN YOLE|www.lionstrust.com.br|08003260957
62287735|RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA|FERNANDA DE MENEZES CARDOSO DE DEUS|www.dtvm.com.br|08007702244
00804046|COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI|ANA CRISTINA KAMIMURA ANDRADE||08007250996
18966739|COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL|ANA CRISTINA KAMIMURA ANDRADE||08007250996
06339468|GRAZZIOTIN FINANCEIRA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS|MATIAS GRAZZIOTIN|www.grazziotin.com.br|08006447565
78632767|BANCO OURINVEST S.A.|ROCCO SAVONE|www.ourinvest.com.br|08007754000
03412878|COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredirama.com.br|08007250996
43182278|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL|KARINA JORDAO ROCHA||08008005656
80674393|SANTA FÉ ADMINISTRADORA DE CONSÓRCIOS LTDA.|MARLENE KOENIG|www.santafeconsorcio.com.br|(00) 00000000
13370835|DOCK INSTITUIÇÃO DE PAGAMENTO S.A.|KARINE LUCIANA GOMES DE SOUZA|https://bpp.com.br/|08000033837
18282093|COMPANHIA HIPOTECÁRIA PIRATINI - CHP|KARIN RUTHES|www.chphipotecaria.com.br/|08007306200
87945218|SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.|JEFFERSON DUARTE KASPER|www.simpalaconsorcios.com.br|08006426500
03965737|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA|LEONETTE ALVES NETTO||08006431981
42873828|COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI|ANA CRISTINA KAMIMURA ANDRADE|www.agrocredi.com.br|08007250996
07469260|COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02663426|COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE|ANA CRISTINA NUNES||08006424800
10506341|BLU INSTITUIÇÃO DE PAGAMENTO LTDA.|BRUNA VIANA GOMES|https://www.useblu.com.br/|(00) 00000000
21198087|COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRAL CRESOL SICOPER|SILVANA COL DEBELLA VIEIRA|www.cresolsicoper.com.br|08006482300
66262643|COOPERATIVA DE CRÉDITO CREDIPEU LTDA.  - SICOOB CREDIPEU|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredipeu.com.br|08007250996
66259110|COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredibam.com.br|08007250996
06324872|COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredinosso.com.br|08007250996
66398496|COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
10175348|COOPERATIVA DE CRÉDITO MÚTUO DE LIVRE ADMISSÃO DA REGIÃO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
05474540|AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.|ALEXANDRO RAMOS FERREIRA|www.fomento.to.gov.br|(63) 00000162
86564051|COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
23949522|COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
39669186|HEMERA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|CHRISTIANE PINHEIRO DA SILVA BITTENCOURT|www.hemeradtvm.com.br|08003260953
65239402|COOPERATIVA DE CRÉDITO UNIÃO DO CENTRO OESTE DE MINAS LTDA. - SICOOB CENTRO UNIÃO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
06284531|AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S/A - DESENVOLVE MT|CAROLINE ALENCAR MARIOT|www.desenvolve.mt.gov.br|08006477900
01060307|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
41931445|COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobcredifor.com.br|08007250996
61444949|SAGITUR CORRETORA DE CÂMBIO S.A.|HILDEMARES PIOVAN DOS SANTOS|www.sagiturcorretora.com.br|08007742006
10398952|CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO|LIZIANE CAMPIGOTTO ECHER|www.cresolconfederacao.com.br|08009429494
71154876|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
71154256|COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
71146450|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM|ANA CRISTINA KAMIMURA ANDRADE||08007250996
92935741|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL|LUCIANE ROTTA|www.banricoop.coop.br|08009400602
71243034|COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA|ANA CRISTINA KAMIMURA ANDRADE|www.sicoob3046.com.br|08007250996
01572667|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ERECHIM LTDA|JOSIMARA GISELE APARECIDA MASSON||08004009066
44746352|COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO|ROBERTO EDUARDO RODRIGUES DE OLIVEIRA||08007710517
01796302|COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES|PAULINE BECKEL OLIVEIRA|www.unicred.com.br/regiaodosvales|08006489000
73631483|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA|NAIADE VACCARIELLO DE ALMEIDA|www.copbayer.com.br|08000420851
05983995|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA COOPERAR - CRESOL COOPERAR|LETIANA WATHIER|www.cresolsicoper.com.br|08006482300
37122487|CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO|ALINE KRAMER PEREIRA||08009898988
46130566|BEZZ SOCIEDADE DE CRÉDITO DIRETO S.A.|WASHINGTON RODRIGUES FILHO|https://bezz.com.br/|08000210306
73622748|B&T CORRETORA DE CAMBIO LTDA.|ANA ALICE ROCHA|www.btcorretora.com.br|08007705422
03877288|SENFFNET INSTITUIÇÃO DE PAGAMENTO LTDA.|TATIANE MARAFIGO DE OLIVEIRA|https://www.senff.com.br/|08007270270
10143743|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC|JAQUELINE LEITE MOREIRA VERDI|www.crevisc.coop.br|08006441100
01062439|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
10319386|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS|ANA CRISTINA KAMIMURA ANDRADE||08007250996
67341487|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK|KARINA JORDAO ROCHA||(00) 00000000
40011095|XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.|KEDINA DE FATIMA GONCALVES RODRIGUES||08009753000
43394419|GOOGLE PAY BRASIL INSTITUICAO DE PAGAMENTO LTDA.|CAIO MARCELO CONSOLMAGNO||08007248195
61348538|BANCO C6 CONSIGNADO S.A.|REGINA LANE PEREIRA DE OLIVEIRA|www.c6consig.com.br|08000246918
47458153|YAMAHA ADMINISTRADORA DE CONSÓRCIO LTDA.|NOBUKO TSUKAMOTO|www.yamahaservicosfinanceiros.com.br|08007749000
10371492|BANCO YAMAHA MOTOR DO BRASIL S.A.|NOBUKO TSUKAMOTO|www.yamahaservicosfinanceiros.com.br/banco|08007749000
09004796|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
03674133|COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP|KARINA JORDAO ROCHA||08007250996
04379829|NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS|EZEQUIAS WHITE CARDOSO|www.credipar.com.br|08007276363
45879000|SEM PARAR SOCIEDADE DE CRÉDITO DIRETO S.A.|CAMILA GARCIA BREVE|www.semparar.com.br|08007700686
57839805|BANCO TRICURY S.A.|CLAUDINEI DE SOUZA PORTELLA|www.bancotricury.com.br|08007740080
02658435|BANCO CATERPILLAR S.A.|DOUGLAS SANTIAGO|www.catfinancial.com.br|08007227237
20251847|SUDACRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.|MIRELA FRANCABANDIERA JORGE||08000675757
58616418|BANCO FIBRA S.A.|JANAINA SANTOS TROMBIM|www.bancofibra.com.br|08007270132
04572960|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM|ANA CRISTINA KAMIMURA ANDRADE||08007250996
29341260|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA|NAIADE VACCARIELLO DE ALMEIDA||08000276777
11836226|AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO|TEMISTOCLES BATISTA DE OLIVEIRA|www.fomento.pi.gov.br|08000860006
26408161|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS|MARCALINA HOENISCH AVILA|www.sicredi.com.br|08006462519
02732968|FORTBRASIL INSTITUIÇÃO DE PAGAMENTO S/A|FABRICIO MICAEL ALBUQUERQUE CHAVES|www.fortbrasil.com.br|08000280955
02309070|CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED|ANIELLEN BISPO PEREIRA|www.credisis.com.br|08006480020
89126130|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS|MARCALINA HOENISCH AVILA||08006462519
31597552|BANCO CLASSICO S.A.|MANUEL FRANCISCO DANTAS VILAS BOAS|bancoclassico.com.br|(21) 22216142
10548608|COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP|LUIZ HENRIQUE FARIAS DOS SANTOS|www.uesc.br/uescoop|08007336805202
34590184|STONE SOCIEDADE DE CRÉDITO DIRETO S.A.|ROSANE TERESA NEVES ALVES||08009422174
73516106|HS ADMINISTRADORA DE CONSÓRCIOS LTDA|JAQUELINE KLEIN|www.hsconsorcio.com.br|08006481213
33042151|BANCO DE LA NACION ARGENTINA|ELISA MAGDALENA ROMERO DE BRITOS|www.bnabr.com.br|08007743737
02766672|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA PLANALTO SERRANO - CRESOL PLANALTO SERRANO|MARIA ALESSANDRA ZANETE DE SOUZA|www.cresolsicoper.com.br|08006424800
49091119|COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS|KARINA JORDAO ROCHA|www.cooperskf.com.br|08007250996
04257795|NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|IURY DE BIASI|www.novafutura.com.br|08007243080
62280490|DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|LUIZ CARLOS ZAPPAROLI|www.dibran.com.br|08007253343
71045363|BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA|FRANCINE SANTOS MEDEIROS|www.bamaqconsorcio.com.br|08002853270
71297899|COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA|ANA CRISTINA KAMIMURA ANDRADE|www.credicopa.com.br|08007250996
04261151|COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRANSFORMAÇÃO - CRESOL TRANSFORMAÇÃO|RUAN CARLOS AX|www.cresolsicoper.com.br|08006482300
36321990|AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO|GIOVANA SIMPLICIO JORDAO|www.agoracred.com.br|08007070333
73422792|COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA|ANA CRISTINA KAMIMURA ANDRADE||08007250996
17312661|AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA|MARIANA CRISTINA TEIXEIRA SANTOS|www.amarilfranklin.com.br|08002831449
17312083|H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS|VIVIANI SALES DE FARIA|www.picchioni.com.br|08006017100
20855875|NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO|MADALEINE APARECIDA BOVOLON BARALDI|www.neon.com.br|08008820652
05392810|COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL|ANA CRISTINA KAMIMURA ANDRADE||08007250996
28244622|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA|NAIADE VACCARIELLO DE ALMEIDA|www.coopjolimoderoupas.com.br|08000420851
48140925|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO|KARINA JORDAO ROCHA||08007250996
68969625|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
33735192|COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA|NAIADE VACCARIELLO DE ALMEIDA||08007250996
62673470|COOPERATIVA DE CRÉDITO SICOOB COOPMIL|HUDSON TABAJARA CAMILLI|www.coopmil.coop.br|08007250996
72952138|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE|BRUNA MAIA VELOSO||08007250996
12063256|MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|WAGNER LUIZ DOS SANTOS|www.monetar.com.br|(11) 800940006
13170428|CIMAVEL ADMINISTRADORA DE CONSÓRCIO LTDA.|ISLANNE SANTANA SANTOS|www.cimavel.com.br|08002843400
43815158|BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|MARILIA TEIXEIRA PRANDINI|www.btgpactual.com|08007220048
64480833|COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC|ANA CRISTINA KAMIMURA ANDRADE||08007250996
02201501|BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|PAULA DE FRANCO DA COSTA MENDES|www.bnymellon.com.br|80000219512
13140088|ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO|DANIELA MOREIRA ARAUJO|https://bankly.com.br/|08006656277
57647653|COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP|MARCALINA HOENISCH AVILA||08006462519
23010182|GOOD CORRETORA DE CÂMBIO LTDA|CLAUDIA MARIA SILVA DA SILVA GONCALVES||08007742006
71237184|COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO|ANA CRISTINA KAMIMURA ANDRADE||08007250996
70119680|COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE|MARCALINA HOENISCH AVILA|www.sicredinne.com.br|08006462519
03461243|COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP|JAQUELINE LEITE MOREIRA VERDI|https://www.acredi.coop.br/|08006441100
04995006|COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA|VANESSA DA SILVA TEIXEIRA||08000064523
17167412|FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS|OSMIR CONTRI|www.alfanet.com.br|08007220140
03311443|PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.|LEONARDO PORTO RANGEL||08007234787
94187879|AGIBANK ADMINISTRADORA DE CONSÓRCIOS LTDA|CESAR VOLMIR DE BARCELOS FRAGA|www.agiplan.com.br|08006012202
89472310|SERRANA ADMINISTRADORA DE CONSORCIOS LTDA|VAGNER FOCHESATTO|www.serranaconsorcios.com.br|(00) 06431288
31749596|IDEAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|JULIANA LOUREIRO SPORTELLO|www.idealctvm.com.br|08005951618
10663610|DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.|JOSE ERIALDO PINHEIRO FILHO|www.desenvolvesp.com.br|08007706272
18287740|CONECTA CORRETORA DE CÂMBIO LTDA.|ANA ALICE ROCHA|www.conectacambio.com.br|08007705422
25280945|AVS CORRETORA DE CÂMBIO LTDA.|PAULO JOSE TEIXEIRA|www.avscambio.com.br|08005802675
02332886|XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A|RODRIGO MARINHO SANTOS|www.xpi.com.br|08007223710
00068987|COOPERATIVA DE CRÉDITO SICOOB ARACREDI LTDA - SICOOB ARACREDI|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobaracredi.com.br|08007250996
33817677|ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|EUMA KARINNE ALBUQUERQUE MATIAS|www.abcbrasil.com.br|08007257595
03584906|AGÊNCIA DE FOMENTO DO PARANÁ S.A.|WAGNER RAFAEL VANESKI|www.fomento.pr.gov.br|08006448887
22639377|SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO|LUCAS DAYAN DE FREITAS RIBEIRO|www.sinosserrafinanceira.com.br|08006428080
67600379|ANDBANK DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.|DIOVANI AUGUSTO DE JESUS PEREIRA|www.lla.com.br|08006001677
74014747|ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.|NAIRO JOSE MARTINELLI VIDAL JUNIOR|www.agorainvest.com.br|08007279933
27348513|FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.|MIRELA FRANCABANDIERA JORGE||08000675757
87852273|SINOSSERRA ADMINISTRADORA DE CONSÓRCIOS LTDA|LUCAS DAYAN DE FREITAS RIBEIRO|www.sinosserra.com.br|08006428080
15357060|BANCO WOORI BANK DO BRASIL S.A.|SEA WON PARK|www.wooribank.com.br|08002912215
02819125|UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.|ALINE DE ALVARENGA SALDANHA|ubs.com/global/pt/legal/country/brazil/ubs_corretora.html|08009400266
07237373|BANCO DO NORDESTE DO BRASIL S.A.|CLAUDIO LUIZ FREIRE LIMA|www.bnb.gov.br|80000333033
05684234|PLANNER SOCIEDADE DE CRÉDITO DIRETO S.A.|RENATA ORTENCIO NUNES|www.planner.com.br|08007722231
33851205|J.P. MORGAN S.A. - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS|LUIZ HENRIQUE DO AMARAL CALDAS|www.jpmorgan.com|08000077847
32588139|J.P. MORGAN CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.|LUIZ HENRIQUE DO AMARAL CALDAS|www.jpmorgan.com|08007700847
05389174|MODAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA|RAFAEL ESTEVAM CIPRIANO DOS SANTOS|www.modalmais.com.br|08002830077
82942400|GAMBATTO ADMINISTRADORA DE CONSORCIOS LTDA.|ANA CLAUDIA FIORENTIN REX|www.gambatto.com.br|08006434388
01504952|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL|KARINA JORDAO ROCHA||08007250996
40303299|PORTOPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.|JOSE JULIO CARVALHO DE MELO|www.portopar.com.br|08007271184
05192316|VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS|PAULA LUIZA HAUBERT|www.viacertafinanciadora.com.br|08006480101
34088029|LISTO SOCIEDADE DE CREDITO DIRETO S.A.|ADRIANA BELINE MARAN|www.soulisto.com.br|08009421835
80271455|BANCO RNX S.A.|DIOGO JOSE VELARTE|www.bancornx.com.br|08006460700
28650236|BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.|MARCELA FERNANDA DE MELO CASTRO||08007268889
11969853|COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO|LEONETTE ALVES NETTO||08006431981
31815293|COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE|ANA CRISTINA KAMIMURA ANDRADE|www.sicoobes.com.br|08007250996
30138226|COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA|ARISTON FERREIRA CABRAL|https://credicerj.webnode.com/|08002822613
18810553|FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.|MIRELA FRANCABANDIERA JORGE|www.finsol.com.br|08007010412
18520834|UBS BRASIL BANCO DE INVESTIMENTO S.A.|ALINE DE ALVARENGA SALDANHA|www.ubs.com|08009400266
37134759|TAMBASA SOCIEDADE DE CRÉDITO DIRETO S.A.|LEONARDO BARTOLOMEU NEVES||08000000331
43438662|COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDUCAÇÃO E COMUNICAÇÃO|KARINA JORDAO ROCHA||08008005656
31546476|BB-LEASING S/A ARRENDAMENTO MERCANTIL|MARCEL KITAMURA||08007295678
06881898|FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO|ROGERIO TALTASSORI|www.itau.com.br|08005700011
13728156|WESTERN UNION CORRETORA DE CÂMBIO S.A.|GABRIELA ALVES DE MEDEIROS||(11) 00600774
34190991|EUROINVEST S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS|NELSON LECCE GARCIA RIOS||08002829900
05940203|AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.|PATRICIA REIS GUIMARAES|www.agerio.com.br|(21) 8002822749
